,index,md5hash,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,image_path
5364,5365,06b4a8d3ba55d7580c740dd54d148e53,2,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic10.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaatopiceczemaatopic10jpg.jpg,22,4,2,06b4a8d3ba55d7580c740dd54d148e53,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic10.jpg
2144,2145,76bb012384c690ee1d61e2c792535916,2,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus9.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus9jpg.jpg,24,1,0,76bb012384c690ee1d61e2c792535916,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus9.jpg
6727,6728,d05a9fe83cf48fc727d48995f4ff06b5,2,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_hand/eczema_hand1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemahandeczemahand1jpg.jpg,22,4,2,d05a9fe83cf48fc727d48995f4ff06b5,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_hand/eczema_hand1.jpg
9216,9217,63a44b60846cbb79d92329f04c3d1d2a,1,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris4.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris4jpg.jpg,44,4,2,63a44b60846cbb79d92329f04c3d1d2a,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris4.jpg
5052,5053,4bac69a5195037188f94fc86c5cb3226,5,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans27.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans27jpg.jpg,0,4,2,4bac69a5195037188f94fc86c5cb3226,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans27.jpg
11459,11460,6b868b0b74caec29ab51cc950d2179ea,3,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eosinophilic_pustula_folliculitis/eosinophilic_pustula_folliculitis34.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeosinophilicpustulafolliculitiseosinophilicpustulafolliculitis34jpg.jpg,32,4,2,6b868b0b74caec29ab51cc950d2179ea,https://www.dermaamin.com/site/images/clinical-pic/e/eosinophilic_pustula_folliculitis/eosinophilic_pustula_folliculitis34.jpg
9932,9933,30b6c1170e08b3e8b97c080a8e67ada7,3,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma65.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma65jpg.jpg,98,7,1,30b6c1170e08b3e8b97c080a8e67ada7,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma65.jpg
10520,10521,77bff9d0d119b08a3850771bf2367d6d,2,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustulosis/pustulosis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustulosispustulosis7jpg.jpg,87,4,2,77bff9d0d119b08a3850771bf2367d6d,https://www.dermaamin.com/site/images/clinical-pic/p/pustulosis/pustulosis7.jpg
184,184,5de18144953b0dcf774605ae4a9c65c3,5,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma93.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma93jpg.jpg,98,7,1,5de18144953b0dcf774605ae4a9c65c3,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma93.jpg
16471,16163,96903155ce20741bfb7e4366bd0a4af5,5,ichthyosis vulgaris,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6946,httpwwwatlasdermatologicocombrimgimageId6946.jpg,39,3,2,96903155ce20741bfb7e4366bd0a4af5,http://atlasdermatologico.com.br/img?imageId=6946
14011,5740,740ae94f31f821d6fe193e95c0d69300,1,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2379,httpwwwatlasdermatologicocombrimgimageId2379.jpg,36,3,2,740ae94f31f821d6fe193e95c0d69300,http://atlasdermatologico.com.br/img?imageId=2379
5030,5031,dcac9e6edc14ebee868dc5594984b9b9,1,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma72.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma72jpg.jpg,88,0,0,dcac9e6edc14ebee868dc5594984b9b9,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma72.jpg
4159,4160,c979f69396f796e3996672c833d6ec74,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum111.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum111jpg.jpg,68,4,2,c979f69396f796e3996672c833d6ec74,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum111.jpg
2526,2527,ca10879dce875ad5379b9a5198ffcf0f,2,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele24.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucocelemucocele24jpg.jpg,59,0,0,ca10879dce875ad5379b9a5198ffcf0f,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele24.jpg
10120,10121,6ba5fc0d1e1f4172538ec3c69ab9dca0,2,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies57.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies57jpg.jpg,92,4,2,6ba5fc0d1e1f4172538ec3c69ab9dca0,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies57.jpg
3499,3500,708eb55b053d007895077356a5192bb2,4,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris21.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris21jpg.jpg,39,3,2,708eb55b053d007895077356a5192bb2,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris21.jpg
227,227,fec412dd3ceaaa55dd66abe28dedfb56,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque12.jpg,httpwwwdermaamincomsiteimagesclinicalpicpparapsoriasislargeplaqueparapsoriasislargeplaque12jpg.jpg,86,4,2,fec412dd3ceaaa55dd66abe28dedfb56,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque12.jpg
2762,2763,d6e813b0b9f3819bf66ad577fc5214e5,1,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica13.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica13jpg.jpg,4,3,2,d6e813b0b9f3819bf66ad577fc5214e5,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica13.jpg
15307,11320,3b0a85962bfea9a937d4619ef7e3ea37,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=542,httpwwwatlasdermatologicocombrimgimageId542.jpg,8,7,1,3b0a85962bfea9a937d4619ef7e3ea37,http://atlasdermatologico.com.br/img?imageId=542
2914,2915,7a0b97ac1de95a24257635ddaf43d5fd,2,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome98.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome98jpg.jpg,66,3,2,7a0b97ac1de95a24257635ddaf43d5fd,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome98.jpg
1907,1907,0c5cba55ae3879428360b0d9b0340b6c,4,milia,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria78.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmiliariamiliaria78jpg.jpg,57,1,0,0c5cba55ae3879428360b0d9b0340b6c,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria78.jpg
28,28,890cf5d791c7e738d156ec3ea95fae5d,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis39.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhusdermatitisrhusdermatitis39jpg.jpg,6,4,2,890cf5d791c7e738d156ec3ea95fae5d,https://www.dermaamin.com/site/images/clinical-pic/r/rhus_dermatitis/rhus_dermatitis39.jpg
10671,10672,b5ae8d0a7e0fdbe1da752f0889c62072,6,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots28.jpg,httpwwwdermaamincomsiteimagesclinicalpicffordycespotsfordycespots28jpg.jpg,33,0,0,b5ae8d0a7e0fdbe1da752f0889c62072,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots28.jpg
904,904,6fa6459b12325e1c5ad7749b38dfdff0,2,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis33.jpg,httpwwwdermaamincomsiteimagesclinicalpicffolliculitisfolliculitis33jpg.jpg,32,4,2,6fa6459b12325e1c5ad7749b38dfdff0,https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis33.jpg
14924,9670,b824e697c3a5cd87ca81c0d4535b4ede,2,aplasia cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8966,httpwwwatlasdermatologicocombrimgimageId8966.jpg,7,4,2,b824e697c3a5cd87ca81c0d4535b4ede,http://atlasdermatologico.com.br/img?imageId=8966
12020,12022,5a49bd55ae4c256696d1104349f485e0,3,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus48.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus48jpg.jpg,37,2,0,5a49bd55ae4c256696d1104349f485e0,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus48.jpg
9189,9190,a05e698987d12e1ba3c30200b65d5de1,5,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis9.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis9jpg.jpg,47,4,2,a05e698987d12e1ba3c30200b65d5de1,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis9.jpg
9109,9110,ab23656112025c96ee4acf9e3e0b993a,2,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots45.jpg,httpwwwdermaamincomsiteimagesclinicalpicffordycespotsfordycespots45jpg.jpg,33,0,0,ab23656112025c96ee4acf9e3e0b993a,https://www.dermaamin.com/site/images/clinical-pic/f/fordyce-spots/fordyce-spots45.jpg
2440,2441,8fd4531b693efc3f1dbfc1a050f2235d,2,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma87.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma87jpg.jpg,98,7,1,8fd4531b693efc3f1dbfc1a050f2235d,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma87.jpg
9447,9448,5efd858d93b9671fedbc8c8f13849e2a,2,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis2jpg.jpg,6,4,2,5efd858d93b9671fedbc8c8f13849e2a,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis2.jpg
5490,5491,0d4edb57b4e6ed930aa39b463dba0f60,6,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustulosis/pustulosis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustulosispustulosis5jpg.jpg,87,4,2,0d4edb57b4e6ed930aa39b463dba0f60,https://www.dermaamin.com/site/images/clinical-pic/p/pustulosis/pustulosis5.jpg
11902,11903,838b031893e78d8296e26c971269f2cd,6,nematode infection,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans90.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans90jpg.jpg,64,4,2,838b031893e78d8296e26c971269f2cd,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans90.jpg
3747,3748,278f77c0cfc37e499635784af16ea365,3,telangiectases,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/t/telangiectasias/telangiectasias13.jpg,httpwwwdermaamincomsiteimagesclinicalpicttelangiectasiastelangiectasias13jpg.jpg,105,0,0,278f77c0cfc37e499635784af16ea365,https://www.dermaamin.com/site/images/clinical-pic/t/telangiectasias/telangiectasias13.jpg
1223,1223,a555e568fa20fa217feefd91bc4ed7b0,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa31.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa31jpg.jpg,86,4,2,a555e568fa20fa217feefd91bc4ed7b0,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa31.jpg
2373,2374,ec374b6e1e783a004f121f16ebf2c25f,5,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated19.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapillomatosisconfluentreticulatedpapillomatosisconfluentreticulated19jpg.jpg,71,4,2,ec374b6e1e783a004f121f16ebf2c25f,https://www.dermaamin.com/site/images/clinical-pic/p/papillomatosis_confluent_reticulated/papillomatosis_confluent_reticulated19.jpg
1416,1416,7d8eddcd2bd51b4d717ce45bf592b23c,3,rosacea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea20.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrosacearosacea20jpg.jpg,90,4,2,7d8eddcd2bd51b4d717ce45bf592b23c,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea20.jpg
3582,3583,5d1540a6e39bb0b4c0468756ce13489a,3,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/reticular-erythematous-mucinosis/reticular-erythematous-mucinosis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicrreticularerythematousmucinosisreticularerythematousmucinosis8jpg.jpg,51,4,2,5d1540a6e39bb0b4c0468756ce13489a,https://www.dermaamin.com/site/images/clinical-pic/r/reticular-erythematous-mucinosis/reticular-erythematous-mucinosis8.jpg
13747,4552,3df2358722a50dacaa06a9cf470dd735,-1,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5812,httpwwwatlasdermatologicocombrimgimageId5812.jpg,80,4,2,3df2358722a50dacaa06a9cf470dd735,http://atlasdermatologico.com.br/img?imageId=5812
11755,11756,ed98e6a44d55f939150cd6a2983bf0db,4,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn64.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn64jpg.jpg,70,1,0,ed98e6a44d55f939150cd6a2983bf0db,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn64.jpg
57,57,9f8207a0d87de2ea85ae8d439e50641d,-1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema28.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema28jpg.jpg,93,4,2,9f8207a0d87de2ea85ae8d439e50641d,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema28.jpg
4220,4221,f127b9f646310b22a64242891ebed64d,1,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatitis_artefacta/dermatitis_artefacta1.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatitisartefactadermatitisartefacta1jpg.jpg,48,4,2,f127b9f646310b22a64242891ebed64d,https://www.dermaamin.com/site/images/clinical-pic/d/dermatitis_artefacta/dermatitis_artefacta1.jpg
13819,4821,7946630c6f364e77cba22fe745d4aca0,4,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=122,httpwwwatlasdermatologicocombrimgimageId122.jpg,4,3,2,7946630c6f364e77cba22fe745d4aca0,http://atlasdermatologico.com.br/img?imageId=122
10176,10177,9a25e5a6fc3b05dedfeb7e5bc1bd1412,2,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chromate_dermatitis/chromate_dermatitis3.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchromatedermatitischromatedermatitis3jpg.jpg,6,4,2,9a25e5a6fc3b05dedfeb7e5bc1bd1412,https://www.dermaamin.com/site/images/clinical-pic/c/chromate_dermatitis/chromate_dermatitis3.jpg
755,755,fac24183c8bb25e3f3221dcc4421b95f,3,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform64.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform64jpg.jpg,9,7,1,fac24183c8bb25e3f3221dcc4421b95f,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform64.jpg
15604,12586,d76b9ccfd947608f57a56716834921a5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6179,httpwwwatlasdermatologicocombrimgimageId6179.jpg,32,4,2,d76b9ccfd947608f57a56716834921a5,http://atlasdermatologico.com.br/img?imageId=6179
4872,4873,79e4162c938612687d6a859fda763cd3,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica19.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisarthropathicapsoriasisarthropathica19jpg.jpg,86,4,2,79e4162c938612687d6a859fda763cd3,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-arthropathica/psoriasis-arthropathica19.jpg
5123,5124,e0f02981ad758907496ff3be01ff22d2,3,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides5.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuschronicusdiscoideslupuserythematosuschronicusdiscoides5jpg.jpg,51,4,2,e0f02981ad758907496ff3be01ff22d2,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides5.jpg
1198,1198,23298fb4037f3307f5a65b9e65d201a5,6,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congenital_dimple/congenital_dimple6.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongenitaldimplecongenitaldimple6jpg.jpg,14,2,0,23298fb4037f3307f5a65b9e65d201a5,https://www.dermaamin.com/site/images/clinical-pic/c/congenital_dimple/congenital_dimple6.jpg
9035,9036,437d88d400cdc61cad92afbc5bde6435,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands8.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisofhandspsoriasisofhands8jpg.jpg,86,4,2,437d88d400cdc61cad92afbc5bde6435,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands8.jpg
8232,8233,ac119b48676d09c320d2ca66e0a828d1,2,porphyria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda7.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda7jpg.jpg,83,4,2,ac119b48676d09c320d2ca66e0a828d1,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda7.jpg
6868,6869,860590217a382b642fe9755f804bac03,3,hidradenitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa19.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa19jpg.jpg,38,4,2,860590217a382b642fe9755f804bac03,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa19.jpg
